id,q_gram_set
f4bc480634b576493d0f34499398aacbbbe028083ed859fac1f67b4acc9b9ded,"{'er', 'll', 'en', 'ri', 'le', 'al', 'in'}"
011c8ae1a4e8722593bb1d288a45ebbf8c9fbf4279cc01ba6a2570e5a7f3ae04,"{'lu', 'ca', 'll', 'um', 'el', 'ke', 'al', 'ly'}"
48aa1adaaa1b881a2c4a51766835cde88773fb1fa267a3f091a1df6742dce5ca,"{'nr', 'li', 'll', 'en', 'co', 'he', 'ol', 'ry', 'ns', 'in'}"
5bc7a4a3cecac6e8e9eee55b1cf75c2395f147c4aecc029f4c4fc0ced61d97fb,"{'li', 'fi', 'ey', 'll', 'co', 'nl', 'ol', 'le', 'ns', 'in'}"
f6b40fb1f258880cda0cd62e13795f21137b0b3405461c3ce88a69c22c7b72f5,"{'li', 'ca', 'ai', 'ri', 'ds', 'ar', 'ic', 'it', 'ch', 'ha', 'rd', 'tl', 'in'}"
a9a4d319f2251340e1596b8d0728c94260a016f6cbf9b71aee3a0e70b09ae01a,"{'id', 'rt', 'ob', 'be', 'ui', 'ts', 'da', 'au', 'er', 'ro', 'on', 'so'}"
d84c6a863426672dc5c52647c989d60bef1fd06c8a27cfd72ee4a21d11bf79ad,"{'el', 'rt', 'ab', 'ob', 'll', 'th', 'ts', 'ls', 'er', 'ro', 'be', 'sa', 'et'}"
3b1d4302202aa127f264617495803d1c4d53968045fa5a2562a7c9c43d63f9a4,"{'rt', 'ob', 'mo', 'as', 'be', 'ts', 'so', 'ma', 'tm', 'er', 'ro', 'on', 'om'}"
1f6eb96b9e0b6661ef2acbb4cf8c6fbe09861a622251af65fe9b9e1bc4231858,"{'pp', 'rt', 'ob', 'py', 'ts', 'er', 'op', 'ro', 'po', 'be'}"
bf7e458776d49e2a4dc2d7c8e5a422786126bbbc7055b95a2dca04dc9837b043,"{'rt', 'ob', 'en', 'zi', 'be', 'ie', 'ke', 'ts', 'nz', 'er', 'ro', 'on', 'so'}"
6f93a5d1187d430e10c207778f6841521dd4f4217fd551ec8a3b2f83ed577c80,"{'yl', 'an', 'bb', 'dy', 'ay', 'ba', 'ub', 'mu', 'la'}"
bde4e45b34cc3899bfb0b68c954b348f0b38672646581c079a58e3df40ac3144,"{'ig', 'ab', 'bi', 'ai', 'ra', 'ay', 'ur', 'il', 'rr', 'mu', 'ga'}"
e48ad206099ae2d18e80964f7055ebbc31c4a3974e7224ddcdc89aefacc74232,"{'ra', 'ay', 'ur', 'ya', 'rr', 'ry', 'mu', 'an'}"
7f8b2fc57ec541e58565eb34309d6446a1d6e99c6e13d548c5f8481b860e4f29,"{'rt', 'ti', 'ar', 'ia', 'ma', 'ki', 'an', 'in'}"
f198d79c373ad42209ea89666d7a15555d75f4df1f46266170df6591b62475d6,"{'mo', 'll', 'an', 'or', 'il', 'rg', 'er', 'mi', 'le', 'ga'}"
cf325ed5d517a120a546fb9c676fe88aefc7d656cf35fd2070dbf56ae54c737d,"{'ca', 'll', 'ar', 'il', 'rl', 'er', 'mi', 'le', 'ly'}"
700645ecd0755e265894c6c650c8c9f8ee075cab3b6d922ee23676525fc09bcf,"{'me', 'ee', 'ai', 'yo', 'un', 'ng', 'ou', 'im'}"
c18c65b852fe082f663d784ae2d33299193b5e6eb5ab5a9e668c552a2403691d,"{'ng', 'ou', 'ey', 'un', 'ha', 'rv', 'yo', 'ar', 've'}"
866c03653e7247866e77cf72fc3f89473ba79542e9a0a8b94b9cc3b584e201d2,"{'se', 'en', 'yo', 'un', 'ng', 'ou', 'er', 're'}"
f29e2bec00be269b9acc269f63c9c0389a76a1a85608426d08ed2b11653ab2d4,"{'rt', 'ey', 'co', 'yo', 'un', 'ur', 'ne', 'ng', 'ou', 'tn'}"
371ce5ccab926320a2de8e4f56243fc382613503a4d86e9f71a78d0146ccbe55,"{'me', 'ou', 'll', 'yo', 'un', 'am', 'el', 'la', 'nc'}"
b0328d9dff50bdeaabbf25023463718d9a38a59dcb18d34aef8604790cce0de0,"{'ng', 'ou', 'ya', 'ry', 'yo', 'an', 'un'}"
7c9f104cc42785b23af7aa91f194f84fa1a093691126c5ecb1589cd3c99820d1,"{'se', 'jo', 'ep', 'ou', 'mg', 'yo', 'um', 'ph', 'os'}"
1c39069b7f2095b6ef63a4c6de81224fb5c4352ae34bb9a04de39ddda5f896f4,"{'me', 'nn', 'or', 'al', 'lm', 'no', 'pa', 'er', 'on', 'lo'}"
91006d7304552151590189a622c774921b49496740e7072f4dc8bc23421e17d3,"{'me', 'li', 'al', 'lm', 'il', 'pa', 'er', 'ly'}"
372fdf2e77e12f9be5b1d7b06392b887e9c42b348f36e1be9ea9282e50839ced,"{'me', 'es', 'sm', 'al', 'lm', 'pa', 'er'}"
c4a141b23e562ae624a8f2a31a8538a251dbdf20638ada66e57324ef0e4b172b,"{'rn', 'es', 'ba', 'ar', 'ne', 'ma', 'at', 'tt'}"
59d61a690a96acf8ed7e7c702362092ed53da502b9dc0fce23c9fbec78fe071c,"{'es', 'dr', 'rv', 'ie', 'rr', 'hr', 'ry', 'vi'}"
a53c12981adf7746cf6d8f7cb112f1f05fb38977badf31ba29985ae8eef2c09d,"{'vl', 'lu', 'es', 'av', 'uc', 'da', 'le', 'cy'}"
7ea8d9ebb7dcf6cddc70296f3e5b7a9708779371ec526f0f4c0618acab6c262c,"{'to', 'ob', 'bi', 'ri', 'st', 'ph', 'so', 'ch', 'er', 'hr', 'op', 'he', 'ro', 'on', 'is', 'ns', 'in'}"
301fa92af83b2c2ffb4dfef376be077d87820b68addcd7475396141bff396b56,"{'ks', 'ck', 'fi', 'ie', 'ja', 'al', 'lf', 'ac', 'on', 'so'}"
eed016f0e145f52d32421db9dd91d26027313214e76a7d91e9d286f3d0dbac29,"{'li', 'll', 'co', 'ri', 'ar', 'rr', 'on', 'ol', 'ha', 'so', 'is', 'ns', 'in'}"
a6401efd94e37f11e2835a0834733bcf35910618de3288292b08c9bd77fd4fa7,"{'li', 'rk', 'ke', 've', 'ar', 'pa', 'er', 'ol', 'iv'}"
3606b293af2864219cafde8b651c76245c1063d02840c00e0a01bb007fcc82db,"{'rk', 'oh', 'ke', 'ar', 'jo', 'pa', 'er', 'hn'}"
93c08560db49c2799a1e05e6d078827ae079ec39a9b5db5a519ea4fc4e61915d,"{'el', 'ow', 'ab', 'wn', 'ri', 'ie', 'ro', 'br', 'ga'}"
179590da95f37608cc4cf7f3b7ca547fc9f800521740d4eae2456350d55ac5df,"{'ow', 'll', 'wn', 'ho', 'ol', 'ro', 'br', 'ly'}"
806cdf2add857b808a8c8098d230723374c3da906ce5762ee5483a71a94248ea,"{'nd', 'ri', 'er', 'on', 'de', 'so', 'rs', 'an', 'in'}"
422e98c82404efadc379d07429f414f7523ea0a7bef631879c2a68aaf3f4367c,"{'ju', 'ud', 'ms', 'da', 'de', 'am', 'ad'}"
e86e5ecc720cf4ff435e84459ccdc072f16d769cf1882cc319fbf76d9fa56395,"{'li', 'ad', 'ia', 'da', 'vi', 'ol', 'iv', 'an', 'ns'}"
26bd911866d45c41971f885d0b642b623f8405b9b18d27b582058354ea663bb1,"{'ms', 'se', 'jo', 'ep', 'da', 'am', 'ad', 'ph', 'os'}"
25330f5d6cce5df1f5ecd19fa93813b5c800ddbeabcb44aac08bcc3dfd2c0ed8,"{'ms', 'da', 'ia', 'ki', 'am', 'ad'}"
c7418eaf07964226ebe327aa0a73274768769f5b89a089c6a37c552c98c45bb2,"{'me', 'rd', 'an', 'wa', 'eg', 'ga', 'ar'}"
23eeb8682376cb7d3b4fed2a404eb0d6902782c5ce0b8c9fa727bfff3ee31c91,"{'ll', 'og', 'be', 'el', 'ga', 'an', 'lo'}"
d69338e4880b88da6d5ffd4d96cbffc108956987adfda568ac1ec85d81c1e141,"{'yl', 'an', 'dy', 'ri', 'ds', 'ar', 'ic', 'ch', 'ha', 'rd', 'la'}"
6c0fd9a5586420d6791fb68eeed07de961c3bc7f9ec61c108966980d91d79f1b,"{'me', 'mm', 'mo', 'oh', 'am', 'ri', 'ds', 'ar', 'ic', 'ch', 'ha', 'rd', 'ed'}"
911dd84b1005bbbea4a62f0b7c45ab73077150b2e1b441a783a25f0394e6bb28,"{'ub', 'rk', 'en', 're', 'be', 'cl', 'eu', 'la', 'ar'}"
56795b7442db2af8b12893699584abcfc35c36ce72e4e896d2f5d00d2dc58986,"{'sh', 'om', 'ho', 'th', 'jo', 'os', 'mp', 'hu', 'ua', 'ps', 'on', 'so'}"
9fea4b688ca10b751cb21a533a7b24c2e35d875ba88bdbb89fc5141c8268f372,"{'ck', 'sh', 'fi', 'ja', 'ac', 'er', 'he', 'is'}"
f6c541c2dc2350761c0ee5519d6c8175995bcf46cd62585394dadf69c4393f10,"{'ri', 'ar', 'na', 'ia', 'ps', 'on', 'so', 'np', 'si', 'in'}"
f246a527f310ab43067a7ecf44583eda20215c05b336271d7fed2867e154fd4d,"{'me', 'ca', 'am', 'mp', 'ps', 'er', 'ro', 'on', 'so', 'im', 'si'}"
cca7126467987aff765ed1f14a330d97e42267829d5a83bd63b1da42b115e218,"{'oe', 'ho', 'od', 'be', 'oo', 'ph', 'wo', 'eb'}"
1e9e43d40f84403450270d9ac6e65bf36ef1f5778675469a6df1ffc27b30d861,"{'rt', 'rc', 'ti', 'ar', 'da', 'ma', 'cy', 'in'}"
e8ff9e87f7cb4f10cf7f303f8bf6886f58537871e9d6e4e42b2ed7fcbde9ae9a,"{'es', 'sc', 'ca', 'ce', 'ra', 'lk', 'ke', 'al', 'wa', 'fr', 'er', 'an', 'nc'}"
1ee78ba258ad739ff0d517b594a85f4a7b06f3108c35a9e3beccb0e8d1e25e20,"{'lk', 'ie', 'ke', 'al', 'wa', 'da', 'er', 'el', 'an', 'ni'}"
67d6d387c597c68b5dfed99afe1ec594eda597ab04c01d400c1956683f49749c,"{'rt', 'ca', 'nn', 'ie', 'ar', 'te', 'er', 'on', 'ro', 'ni'}"
2675ccaf3d49653cd650f8e6068632ac37cad52fa7674659458f67817772886a,"{'lu', 'ca', 'wi', 'as', 'il', 'uc', 'ls', 'on', 'so'}"
c129d8e15147f56e9cce2de7952f06559c5886d50dcdb0a270fef3cb82e774aa,"{'wi', 'ra', 'ke', 'ei', 'il', 'ls', 'on', 'so', 'ir'}"
99fc7ad4ac37729f45007c51bc614121202ca4cbd2fc2e9bf4b94392a2e3fb80,"{'lu', 'wi', 'uk', 'ke', 'il', 'ls', 'on', 'so'}"
9a8fe7f7152318cd385051019dd6a5d9d056b2bc0dc0f672a884ce7b0ba7f654,"{'to', 'ob', 'll', 'pb', 'by', 'mp', 'rm', 'be', 'el', 'cr'}"
09b559b63aa165c4e9a1ca6d1a1550616c32ac2fa753d59d38944d7cb4086add,"{'ca', 'll', 'nn', 'am', 'ah', 'pb', 'mp', 'na', 'ha', 'be', 'el', 'an'}"
07daea70522c8aabef4a4ec6eb4a3456a6a35707c3d960f41aac8bf4146f0584,"{'li', 'iu', 'll', 'am', 'pb', 'al', 'mp', 'ue', 'ua', 'be', 'el'}"
bf72ffd94d71147eb5d873e627027855e6b6fc66c14523045b4961b467e478fe,"{'el', 'ca', 'll', 'ra', 'am', 'ah', 'pb', 'ar', 'mp', 'be', 'sa'}"
97a0e436a7a9cfce398fbdd3c0cae627134edf1ced9115cdbd72360c1257e3ac,"{'el', 'li', 'ca', 'll', 'am', 'pb', 've', 'mp', 'er', 'ol', 'be', 'iv'}"
236a32eade3ae0ee49aebdc171cfaf893c77b664bd41ea03525d429898ccf930,"{'ca', 'ec', 'am', 'ci', 'pb', 'ic', 'mp', 'be', 'cy', 'cc'}"
b481b91dee1f1b5cfbc53662404ea699c34fc330ad14fc5660ea549447ba2a10,"{'yl', 'ow', 'wn', 'bv', 'vo', 'ev', 'ty', 'le'}"
9c6fecfa94848ff413fad219cd7156a4b02efa59e13a180a87d7266a7bed9a7c,"{'om', 'ho', 'ra', 'th', 'ke', 'ei', 'mp', 'ps', 'on', 'so', 'ir'}"
f79581a58e772d038faa1e5f80a985c20f3efdf6840cb4c7f9d8168b7bc5c2ac,"{'li', 'wa', 'ts', 'ia', 'at', 'vi', 'ol', 'on', 'so', 'iv'}"
575e84ea606c1d1c874046d991618857aec637789d15c6ee92bfb484bcdc7a6a,"{'wi', 'en', 'ay', 'lk', 'ja', 'il', 'ki', 'on', 'yd', 'de', 'so', 'ns', 'in'}"
0c2d6c916454d2670efe6bdf10b65f2012c5b0c201e9a1489dda63d135cf9e6a,"{'su', 'wi', 'up', 'lk', 'ie', 'ph', 'un', 'il', 'hi', 'ki', 'ns', 'in'}"
3614cd221fbc05eedaaa184bcbdcb9d91e401d6559785559b9e4b28c2838ff48,"{'li', 'ab', 'wi', 'ns', 'th', 'lk', 'in', 'il', 'iz', 'on', 'so', 'ki', 'be', 'el', 'za', 'et'}"
0ffd740f44b89943a24d758b57d0a9f27faf2daaf8cb5d72d71e166c95bb8341,"{'ck', 'ec', 'ca', 'wi', 'ic', 'on', 'so', 'ki', 'be', 'cc', 'ns', 'in'}"
450eab06aa5d6f120d9c7926af0528de539ca2f99d87fcea2246ef3c5b8ff015,"{'wi', 'nn', 'lk', 'il', 'na', 'ka', 'on', 'ki', 'so', 'ak', 'an', 'ns', 'in'}"
6789ac07d1a2e435030b00bc4ede46445766987eb0562cafbab5218a16843df5,"{'wi', 'lk', 'ie', 'ph', 'il', 'hi', 'op', 'on', 'ki', 'so', 'ns', 'in'}"
6fed457cc5046d364de1e290cc7d7718605954d49d408f98833f1d7528f987e1,"{'wi', 'ey', 'rv', 'lk', 'ar', 've', 'il', 'ki', 'on', 'ha', 'so', 'ns', 'in'}"
abff15f99604b0aed39a32ec9f606718f4e218a4ee210cd8f64a91dda7baa499,"{'ws', 'th', 'ya', 'ma', 'at', 'he', 'ry', 'ew', 'tt', 'an'}"
33689bf6255c2404fd59d4caebde95ba5ecef9549121881acbf8bb94c3acb33d,"{'th', 'am', 'be', 'ma', 'er', 'at', 'he', 'ws', 'ew', 'mb', 'tt'}"
f59ff54d4b3c1ecd0bdcfeda3adbbc35978ac27583e67708f593488cb38b7b59,"{'ws', 'th', 'ri', 'ar', 'ew', 'na', 'at', 'rr', 'on', 'he', 'ha', 'so', 'tt', 'is'}"
ded4383ff3ef63a149c327d47d30b0bc18e05d441739b1a49f8d57ea6959c6a8,"{'ob', 'co', 'th', 'ja', 'ac', 'ma', 'at', 'he', 'ws', 'ew', 'tt'}"
eee7286c1f1f89f6111a18388ce9f7823eaeddd6a833f6f13b41fcc62bb56650,"{'lu', 'sh', 'rl', 'll', 'rw', 'um', 'hr', 'cr'}"
da33026df58286a5e30a36349959da2c5beab8357a2042c59439391eb98df4e1,"{'sh', 'ia', 'aw', 'mi', 'ha'}"
3e2b0ac3124c8ae8c5ecb4ac5a134bd4ca18b5aea46b02860c4da6cc7002688f,"{'sh', 'aw', 'ol', 'ha', 'la', 'lo'}"
bf078e44b58634b3f95fc38f7e7434771143a2c6ede988be7e4a15b20b164d5a,"{'me', 'es', 'sh', 'aw', 'ha', 'am', 'ja'}"
394beb7dff17c1dbb2f0828ad1135bc96590e7d2661ef0836cccef0fb0a99c5b,"{'ic', 'li', 'sh', 'aw', 'ce', 'ha', 'al'}"
054a2791a0deec156d5e1d452cb5064db6a54dc00bafe26022cef3dd8af7ff6d,"{'sh', 'hi', 'aw', 'er', 'ra', 'ha', 'ie', 'an'}"
59ddf4955fc7fecabc2dccf594d91c485c5b92a09d110bed8e35c1cbc6e031b7,"{'yl', 'mo', 'ri', 'or', 'ty', 'er', 'rr', 'le', 'is'}"
202430ac9502ee692a87c218370553d0ecd82e99222b39f3d18c5729d90773b3,"{'rh', 'ys', 'ms', 'da', 'hy', 'am', 'ad'}"
8c82090f320cf05e1c82e674115f20ccde6b2efca8d1236e754207afdb42fcbc,"{'li', 'am', 'ad', 'ne', 'ms', 'da', 'ma', 'de', 'el', 'in'}"
b0b03eca83f28ccd4927f46d62c705effee8361768859f4fe6da97f24149c9cb,"{'ne', 'li', 'ad', 'ia', 'da', 'el', 'an', 'ns'}"
f26ba08dc09e6efc9ef3e3706353883dd7ecd1ae3384a3eb508c6c352f334d39,"{'fi', 'am', 'ad', 'ie', 'al', 'ms', 'lf', 'da'}"
4ad18139d9dd68002b4140fbd89c6f50a3845c8340610dfa8cba4bd9b239e931,"{'co', 'rb', 'ok', 'oo', 'sr', 'be', 'el', 'is'}"
0fa1449f7e802248a8b675b4a71f1b4cac4b1cfbc117c656abf0ea99eafc6465,"{'nd', 'co', 'ok', 'al', 'ex', 'er', 'le', 'oo', 'xa', 'an', 'de'}"
9aa2e1f4e89a4d29600503313e2f75cefa06cc71108222bcd5f10a6b5a07bf89,"{'nd', 'el', 'ca', 'll', 'ra', 'am', 'pb', 'do', 'mp', 'on', 'be', 'br', 'an'}"
498494bfa3b165c327f8b4b7196b6136b6eac389f1999844c992df6513ac3db9,"{'ll', 'ri', 'ar', 'il', 'er', 'rr', 'on', 'mi', 'ha', 'so', 'is', 'le'}"
ce8fd1472b41a6ff552430c1076caa3ed6a22498a6ee4a5e4952c1d4d8bb4dbc,"{'li', 'ri', 've', 'ar', 'er', 'ol', 'rr', 'on', 'ha', 'so', 'iv', 'is'}"
c43b790ac43cb7190438b51a9a57f1c186b4f3f000f38ad17378849b025959ea,"{'rt', 'ob', 'be', 'ts', 'ia', 'er', 'ro', 'on', 'mi', 'so'}"
fcb9c464c61a807f2e11c6c3655be5155e8e87381f0f11346a9b30377c278e6e,"{'ii', 'ch', 'gr', 'ha', 'ra', 'ri', 'ay', 'ie', 'ar'}"
73773e10a193a6d2ecf0edf41426d9920bedf4f131226370d95cabc93fe0070a,"{'me', 'es', 'sm', 'od', 'oo', 'wo'}"
4d924e7053e78cf43d4d304aafc4524b717186bee8a62f07a947f7e9c95d42f4,"{'ow', 'en', 'we', 'am', 'sa'}"
b1e5b29ceccd31e08df33005d140efc20f0dae54ffd208b416ddf98185b43878,"{'ow', 'ab', 'll', 'en', 'we', 'sa', 'le', 'be', 'el', 'is'}"
e0102c0b651c06014ead5dd585fea97a3bb58934f8a3e2d48e9c5d2db4fb7024,"{'ow', 'en', 'we', 'am', 'ja', 'nj', 'mi', 'be', 'in'}"
95c307f0d066c7921648bdc8faaefbfbafcd2165ac6fc625e0ee0279bd9605e5,"{'me', 'el', 'li', 'sa', 'ow', 'en', 'we', 'ss', 'is'}"
c19078229c996d97bebf2b38a9ea4d38688d8bdb561a36f2c251642abdea3080,"{'el', 'ab', 'gr', 'ee', 'en', 're', 'be', 'sa', 'is'}"
a6cfa9ad1b492c9d98f9bfeb25aaecf39e2981982f32bae6184d5e16c131d1ae,"{'gr', 'ee', 'en', 'ui', 'ou', 're', 'is', 'lo'}"
bf85894b683321a959fd414730ee7e088f1c4e2ea5d3bc09d4017c8f4fa7c2d8,"{'yl', 'an', 'co', 'dy', 'oo', 'ok', 'la'}"
aff857581e2dfbf478238658bd42e81edffecf93455c12ae4b4e6526cc1fb208,"{'mm', 'ma', 'co', 'em', 'ox', 'oo'}"
2797c529dd2572a2167a7de3ff5f1cab9de3a0783254da890638e3614e4f2fe3,"{'mu', 'ue', 'sa', 'co', 'oo', 'am', 'el', 'ok'}"
33cd7347df5b60327da9cee53c9945e4589b4f56524ee6925c098d0b6108518e,"{'bo', 'ob', 'se', 'be', 'ph', 'jo', 'os', 'ts', 'bt', 'on', 'so', 'ep', 'eb'}"
36308bac92c872b788bdef4c7c079cab5e89b42fbf0335df57173f4a5e093f2c,"{'sm', 'th', 'ra', 'ah', 'it', 'hi', 'rr', 'mi', 'im', 'ir'}"
2a628667cf7af450064cefad8c998c5d8715a5902f0e4eebaf73b27c481aed8c,"{'li', 'sm', 'll', 'th', 'il', 'it', 'mi', 'ly'}"
52d90f04fa0097e0af96b212d7c9000c92d88262ff8ad537f1d04e76805092f6,"{'il', 'li', 'it', 'sm', 'll', 'th', 'mi', 'ie'}"
8c6d6dacfae6bb33fb4543cbf250bdfe01aa7bfb48478a1d75c340f4b148e56f,"{'it', 'sm', 'th', 'mi', 'am', 'sa'}"
2917e59737413420d08a3d446fbbfd29955f79ddfffbfa3ceb9057a402db533c,"{'ab', 'sm', 'bb', 'th', 'by', 'it', 'mi', 'ha'}"
c1f98e494599d44ab821d2feb2aec3635bb8c81b9f3d98e9ba32811802547b94,"{'rn', 'es', 'ey', 'ri', 'ba', 'ar', 'ne', 'il', 'le'}"
20396c9eccac0602e7d01445b6d0b5ec7112753121e5fb5bdea994011eca18ef,"{'me', 'li', 'es', 'we', 'am', 'ba', 'ar', 'ia', 'rw', 'el'}"
987381342aa0187ed9a83195996ec75b1c15641e747ce98cd6450ca63ec4e600,"{'rn', 'es', 'ri', 'ba', 'ar', 'ne', 'ma', 'ia'}"
d4d0ff15cfceb84e653f5ac12b45533123971cc9bb7f6a0b0b55521ee09a144f,"{'wi', 'mo', 'en', 'og', 'ge', 'lk', 'il', 'on', 'ki', 'so', 'im', 'ns', 'in'}"
07ac4587fa9ae88473b7525c22fc6a588a87259d20db8451ba4f8fb8a331ded4,"{'ii', 'ot', 'ia', 'sc', 'vi', 'co', 'iv', 'tt', 'oi'}"
15fd2ffca9c25c5e4049964af4c07e6bb87d1960b9c1ca4ae0b4ebc92ece1d5e,"{'lf', 'fi', 'ng', 'ki', 'ie', 'al', 'in'}"
860fdf628cfc2260f9d4254695495fa84ea81014c4afac54a5a3bbd3729f95e3,"{'im', 'ma', 'mg', 'ai', 'ki', 'ie', 'is', 'si'}"
6f502c95fdb6bae3f32b83d23513b97f09ecd7696eb475da6dc9c0078e381beb,"{'ui', 'ng', 'se', 'ou', 'ki', 'is', 'lo', 'in'}"
943db9b00dfbc69ffe4fef77263111ff1cc265c5b57d2e3c36af3bd1cde2e83c,"{'ad', 'ei', 'ne', 'ki', 'ng', 'ma', 'de', 'el', 'le', 'in'}"
3b2e79c910be924da65a4834ae0a07569d891abd7945aaba70a28adce1017271,"{'ey', 'ti', 'rv', 'ie', 've', 'ar', 'at', 'ka', 'ha'}"
02e7dec2901e56ae78b7e96d050b2f197e23a33182814562800d6daeaa74f6ea,"{'ne', 'ii', 'es', 'on', 'iy', 'jo'}"
032c2ccdcdb5cc10360c8f1785c78ce3033bd3b14672df8ae4dad4c3c653b20a,"{'nt', 'sm', 'jo', 'mu', 'un', 'os'}"
7037863f404cc0dd13d4c46cf952d83307e21ab5527092a7d33605d75b8cd043,"{'oe', 'mu', 'zo', 'un', 'nt'}"
4815fb65df5869b10b2760577b4edaf5de75c472a9027d2db3d574a797e77418,"{'rt', 'ca', 'te', 'er', 'am', 'sa', 'ar'}"
5f02ce4ba6b95124b914cbc7a06a60895ab2dcc41da79450dbfa71be83c97bf8,"{'li', 'ow', 'ia', 'en', 'we', 'ah'}"
f7204208dbc90b2127881c2ba0daaee774cb89898870d7249172d4944d906101,"{'me', 'li', 'ow', 'ia', 'en', 'we', 'am', 'el'}"
a75623b7bee39e00d71e3d79eaacd41d4ab9eed8f02dda9345dfe4e2d7377d53,"{'il', 'we', 'ow', 'ey', 'en', 'ri', 'le'}"
2e6d9ef76802b4f287a2308f1ec5e7b46aa6fd2aac051847c20fc8df9bcde5b7,"{'yr', 'ow', 'en', 'ry', 'we', 'mr'}"
430b5a0aa4602edde2ff9e9481584fdd054f6132a91a03d670003849e7e69c8d,"{'rt', 'es', 'ey', 'co', 'ur', 'ne', 'jo', 'ou', 'tn', 'on'}"
91339683d03898b325b6a7860fbf2ae5ca29b2474a8fe711490ef9867afb87aa,"{'es', 'ar', 'jo', 'ne', 'ch', 'rl', 'te', 'on', 'ha', 'ot', 'tt', 'lo'}"
65882d80789f454864a64aed057acc611427b38a5bd7c786f4c5607e1efb52f4,"{'rt', 'ob', 'sl', 'be', 'ts', 'er', 'ro', 'on', 'so', 'is', 'la'}"
6aeb7b8ba5076b1645b3587263c2c38a9492d71fc2fd3268e3f7e27d2f201998,"{'il', 'll', 'ls', 'en', 'mi', 'be'}"
7d37ee0447e6d010b798f221d0b47a3df1cc5521c25e1efcb276dd2e56ec161d,"{'ll', 'ri', 'ar', 'il', 'ls', 'rr', 'on', 'ha', 'so', 'is', 'ni'}"
475949414ddeb8e5cbb2d9b8a0fcde02ac331ad66341be820425cb88f889b5c4,"{'me', 'al', 'lm', 'pa', 'ia', 'er', 'ki', 'an'}"
ad26f83a501916e3992345a6e86e634f665977dc8e701832213970b2ad606a78,"{'rk', 'ti', 'cl', 'ie', 'ar', 'at', 'ka', 'la'}"
3f776dba2edb31ac4fcb2285bb4698e809ca5bf3217ed3231c973f28209cf9b2,"{'sh', 'hu', 'jo', 'ua', 'aa', 'cl', 'ak', 'la', 'os'}"
4a7227ff2217a57e7c9f1d230319d3ce95bced77026b5a88b5913a3d9ce61ee1,"{'ks', 'ck', 'rk', 'cl', 'ja', 'ar', 'ac', 'on', 'so', 'la'}"
f2737612d94fcbe850caf0dc6f0b9861223c98b2e620793a8e9f122ecd4a8562,"{'ob', 'll', 'ja', 'il', 'er', 'mi', 'le', 'ag', 'go'}"
306d154a9f7463ff7841ccf13502c8720cdf10a58c0ce7d586841e5de78b31d6,"{'ow', 'es', 'we', 'ad', 'ba', 'ar', 'dd', 'ma', 'rw', 'so', 'is', 'di'}"
532673dc1e37c1a53be4adb74b6162692e787ab81ac328d876ef37f089aa375b,"{'rn', 'es', 'll', 'ra', 'ar', 'ne', 'el', 'la'}"
49a6ae290e490caeb573b944c8e94b2984720781fa396e1c238bf72aadf6e4f8,"{'aa', 'lk', 'ke', 'al', 'wa', 'ev', 'ac', 'sa', 'is'}"
7ee3e69aea7ac160435738414a9356f24704e9ae35d9ba112e251029823a7760,"{'ab', 'll', 'lk', 'ke', 'al', 'wa', 'sa', 'er', 'be', 'el', 'is', 'la'}"
0e9091171ef935814f0ab2599d63602bcd2d44d4b29219a050a5ca3a0f7c66a2,"{'ul', 'lu', 'll', 'ah', 'ta', 'lk', 'al', 'ke', 'wa', 'er', 'la'}"
180273b6cbffe30bab44c8c6802a54e5221cdb767406a14809aab4661c6d2e66,"{'ck', 'fi', 'ey', 'ce', 'ke', 'wa', 'ac', 'er', 'nc', 'in'}"
e0e1fbb1419c2e4af032f912d22cd7e9ced0ed782b664a66052969a30762c022,"{'li', 'ey', 'rv', 've', 'vi', 'ol', 'rr', 'hr', 'iv', 'ir'}"
418adf5e30b396a73d1f8b2c87f7134b2ca8b69e285e9b534dffb45dc9b04742,"{'wa', 'ar', 'dw', 'rl', 'ls', 'rr', 'ha', 'rd', 'ed'}"
5d5ea4250379bf85977fefd85436686b253b05cdd633b9ba8dc5116ef726285f,"{'ey', 'hy', 'rp', 'ph', 'ar', 'ur', 'rl', 'ha', 'mu', 'le'}"
fa29cfb2aed85aad80b42b06d932c392e859c2f36fe9eda1bb67b5d8b42e43bf,"{'hy', 'ru', 'rp', 'by', 'ph', 'ur', 'ub', 'mu'}"
3709d768cb64c0d735f9fea1a7c49cf88c7291f23968481ef58832df1d5effb9,"{'hy', 'ra', 'rp', 'ke', 'ei', 'ph', 'ur', 'mu', 'ir'}"
05f7d98779f43ff960e7c98523f49f2e1a843fbdaca764293a478c51c10c671e,"{'sh', 'll', 'nn', 'co', 'or', 'al', 'ar', 'no', 'on', 'ha', 'rs'}"
b8c41e81cedca068dc8474c694adceaae8d4daa0f8919b6948fbc98c0780983c,"{'th', 'ax', 'ma', 'at', 'he', 'ws', 'ew', 'tt'}"
b4188970b62d4c8cee729a316d89f058ce6d906a172ca7d6814c12d162a98276,"{'ey', 'ho', 'th', 'ne', 'ma', 'at', 'on', 'he', 'ws', 'ew', 'tt'}"
11361036f790063929b57c569c82e3bb8fe9a317ce6eb9c9cbda0bb3c7ca9787,"{'rt', 'ho', 'th', 'he', 'tt', 'ws', 'ew', 'om', 'rs', 'mr'}"
